ds,y,crop,market
2025-05-15,2271.06,rice,nagpur
2025-05-16,2134.23,rice,nagpur
2025-05-17,2228.01,rice,nagpur
2025-05-18,2156.81,rice,nagpur
2025-05-19,2300.58,rice,nagpur
2025-05-20,2054.48,rice,nagpur
2025-05-21,2087.26,rice,nagpur
2025-05-22,2158.78,rice,nagpur
2025-05-23,2173.14,rice,nagpur
2025-05-24,2278.37,rice,nagpur
2025-05-25,2157.58,rice,nagpur
2025-05-26,2269.7,rice,nagpur
2025-05-27,2310.7,rice,nagpur
2025-05-28,2312.41,rice,nagpur
2025-05-29,2246.57,rice,nagpur
2025-05-30,2400.37,rice,nagpur
2025-05-31,2410.79,rice,nagpur
2025-06-01,2392.23,rice,nagpur
2025-06-02,2381.7,rice,nagpur
2025-06-03,2388.76,rice,nagpur
2025-06-04,2372.27,rice,nagpur
2025-06-05,2406.53,rice,nagpur
2025-06-06,2362.34,rice,nagpur
2025-06-07,2298.44,rice,nagpur
2025-06-08,2267.75,rice,nagpur
2025-06-09,2261.1,rice,nagpur
2025-06-10,2289.46,rice,nagpur
2025-06-11,2249.42,rice,nagpur
2025-06-12,2236.47,rice,nagpur
2025-06-13,2227.13,rice,nagpur
2025-06-14,2142.42,rice,nagpur
2025-06-15,2238.26,rice,nagpur
2025-06-16,2127.93,rice,nagpur
2025-06-17,2108.8,rice,nagpur
2025-06-18,2154.62,rice,nagpur
2025-06-19,2028.24,rice,nagpur
2025-06-20,2092.64,rice,nagpur
2025-06-21,2202.4,rice,nagpur
2025-06-22,2070.19,rice,nagpur
2025-06-23,2248.79,rice,nagpur
2025-06-24,2295.42,rice,nagpur
2025-06-25,2219.33,rice,nagpur
2025-06-26,2284.28,rice,nagpur
2025-06-27,2358.42,rice,nagpur
2025-06-28,2298.71,rice,nagpur
2025-06-29,2397.36,rice,nagpur
2025-06-30,2334.69,rice,nagpur
2025-07-01,2363.14,rice,nagpur
2025-07-02,2358.38,rice,nagpur
2025-07-03,2428.77,rice,nagpur
2025-07-04,2475.6,rice,nagpur
2025-07-05,2398.17,rice,nagpur
2025-07-06,2329.41,rice,nagpur
2025-07-07,2325.95,rice,nagpur
2025-07-08,2389.19,rice,nagpur
2025-07-09,2447.62,rice,nagpur
2025-07-10,2344.29,rice,nagpur
2025-07-11,2276.66,rice,nagpur
2025-07-12,2315.44,rice,nagpur
2025-07-13,2236.71,rice,nagpur
2025-07-14,2208.02,rice,nagpur
2025-07-15,2158.44,rice,nagpur
2025-07-16,2275.22,rice,nagpur
2025-07-17,2049.66,rice,nagpur
2025-07-18,2230.21,rice,nagpur
2025-07-19,2163.53,rice,nagpur
2025-07-20,2174.86,rice,nagpur
2025-07-21,2304.35,rice,nagpur
2025-07-22,2190.8,rice,nagpur
2025-07-23,2215.75,rice,nagpur
2025-07-24,2272.43,rice,nagpur
2025-07-25,2331.16,rice,nagpur
2025-07-26,2314.11,rice,nagpur
2025-07-27,2281.91,rice,nagpur
2025-07-28,2349.77,rice,nagpur
2025-07-29,2494.49,rice,nagpur
2025-07-30,2451.46,rice,nagpur
2025-07-31,2491.3,rice,nagpur
2025-08-01,2466.37,rice,nagpur
2025-08-02,2453.36,rice,nagpur
2025-08-03,2585.17,rice,nagpur
2025-08-04,2480.2,rice,nagpur
2025-08-05,2458.44,rice,nagpur
2025-08-06,2530.5,rice,nagpur
2025-08-07,2413.67,rice,nagpur
2025-08-08,2400.57,rice,nagpur
2025-08-09,2411.44,rice,nagpur
2025-08-10,2387.33,rice,nagpur
2025-08-11,2378.05,rice,nagpur
2025-08-12,2456.48,rice,nagpur
2025-08-13,2339.94,rice,nagpur
2025-08-14,2174.01,rice,nagpur
2025-08-15,2310.36,rice,nagpur
2025-08-16,2287.04,rice,nagpur
2025-08-17,2285.32,rice,nagpur
2025-08-18,2300.09,rice,nagpur
2025-08-19,2294.29,rice,nagpur
2025-08-20,2307.7,rice,nagpur
2025-08-21,2363.97,rice,nagpur
2025-08-22,2324.34,rice,nagpur
2025-08-23,2329.28,rice,nagpur
2025-08-24,2577.28,rice,nagpur
2025-08-25,2402.37,rice,nagpur
2025-08-26,2478.02,rice,nagpur
2025-08-27,2419.86,rice,nagpur
2025-08-28,2535.83,rice,nagpur
2025-08-29,2502.06,rice,nagpur
2025-08-30,2548.8,rice,nagpur
2025-08-31,2645.46,rice,nagpur
2025-09-01,2623.37,rice,nagpur
2025-09-02,2632.47,rice,nagpur
2025-09-03,2501.93,rice,nagpur
2025-09-04,2693.11,rice,nagpur
2025-09-05,2514.35,rice,nagpur
2025-09-06,2647.57,rice,nagpur
2025-09-07,2599.93,rice,nagpur
2025-09-08,2553.44,rice,nagpur
2025-09-09,2451.42,rice,nagpur
2025-09-10,2483.53,rice,nagpur
2025-09-11,2427.22,rice,nagpur
2025-09-12,2434.94,rice,nagpur
2025-09-13,2403.16,rice,nagpur
2025-09-14,2292.55,rice,nagpur
2025-09-15,2459.06,rice,nagpur
2025-09-16,2390.97,rice,nagpur
2025-09-17,2372.48,rice,nagpur
2025-09-18,2377.68,rice,nagpur
2025-09-19,2442.95,rice,nagpur
2025-09-20,2393.73,rice,nagpur
2025-09-21,2342.7,rice,nagpur
2025-09-22,2516.3,rice,nagpur
2025-09-23,2551.93,rice,nagpur
2025-09-24,2543.02,rice,nagpur
2025-09-25,2521.48,rice,nagpur
2025-09-26,2618.91,rice,nagpur
2025-09-27,2560.55,rice,nagpur
2025-09-28,2608.31,rice,nagpur
2025-09-29,2642.98,rice,nagpur
2025-09-30,2745.21,rice,nagpur
2025-10-01,2687.94,rice,nagpur
2025-10-02,2686.67,rice,nagpur
2025-10-03,2816.54,rice,nagpur
2025-10-04,2720.72,rice,nagpur
2025-10-05,2707.34,rice,nagpur
2025-10-06,2651.46,rice,nagpur
2025-10-07,2618.73,rice,nagpur
2025-10-08,2508.66,rice,nagpur
2025-10-09,2658.37,rice,nagpur
2025-10-10,2605.89,rice,nagpur
2025-10-11,2548.67,rice,nagpur
2025-10-12,2530.54,rice,nagpur
2025-10-13,2561.44,rice,nagpur
2025-10-14,2422.49,rice,nagpur
2025-10-15,2467.5,rice,nagpur
2025-10-16,2434.74,rice,nagpur
2025-10-17,2597.58,rice,nagpur
2025-10-18,2556.83,rice,nagpur
2025-10-19,2401.41,rice,nagpur
2025-10-20,2458.07,rice,nagpur
2025-10-21,2556.99,rice,nagpur
2025-10-22,2564.52,rice,nagpur
2025-10-23,2546.17,rice,nagpur
2025-10-24,2755.62,rice,nagpur
2025-10-25,2695.45,rice,nagpur
2025-10-26,2732.75,rice,nagpur
2025-10-27,2694.59,rice,nagpur
2025-10-28,2795.01,rice,nagpur
2025-10-29,2752.72,rice,nagpur
2025-10-30,2771.45,rice,nagpur
2025-10-31,2828.58,rice,nagpur
2025-11-01,2707.62,rice,nagpur
2025-11-02,2881.59,rice,nagpur
2025-11-03,2794.87,rice,nagpur
2025-11-04,2841.4,rice,nagpur
2025-11-05,2693.64,rice,nagpur
2025-11-06,2680.47,rice,nagpur
2025-11-07,2643.42,rice,nagpur
2025-11-08,2695.94,rice,nagpur
2025-11-09,2660.6,rice,nagpur
2025-11-10,2607.36,rice,nagpur
2025-11-11,2555.31,rice,nagpur
2025-11-12,2522.89,rice,nagpur
2025-11-13,2575.52,rice,nagpur
2025-11-14,2543.08,rice,nagpur
2025-11-15,2526.82,rice,nagpur
2025-11-16,2651.06,rice,nagpur
2025-11-17,2568.48,rice,nagpur
2025-11-18,2655.25,rice,nagpur
2025-11-19,2573.31,rice,nagpur
2025-11-20,2637.51,rice,nagpur
2025-11-21,2645.69,rice,nagpur
2025-11-22,2582.32,rice,nagpur
2025-11-23,2782.32,rice,nagpur
2025-11-24,2724.34,rice,nagpur
2025-11-25,2799.6,rice,nagpur
2025-11-26,2741.59,rice,nagpur
2025-11-27,2794.89,rice,nagpur
2025-11-28,2773.0,rice,nagpur
2025-11-29,2900.4,rice,nagpur
2025-11-30,2855.83,rice,nagpur
2025-12-01,2859.46,rice,nagpur
2025-12-02,2908.84,rice,nagpur
2025-12-03,2887.14,rice,nagpur
2025-12-04,2850.05,rice,nagpur
2025-12-05,2709.9,rice,nagpur
2025-12-06,2726.57,rice,nagpur
2025-12-07,2683.99,rice,nagpur
2025-12-08,2752.35,rice,nagpur
2025-12-09,2694.79,rice,nagpur
2025-12-10,2583.12,rice,nagpur
2025-12-11,2625.66,rice,nagpur
2025-12-12,2533.59,rice,nagpur
2025-12-13,2596.73,rice,nagpur
2025-12-14,2497.36,rice,nagpur
2025-12-15,2611.58,rice,nagpur
2025-12-16,2602.97,rice,nagpur
2025-12-17,2692.4,rice,nagpur
2025-12-18,2644.72,rice,nagpur
2025-12-19,2590.32,rice,nagpur
2025-12-20,2678.23,rice,nagpur
2025-12-21,2579.3,rice,nagpur
2025-12-22,2628.42,rice,nagpur
2025-12-23,2726.0,rice,nagpur
2025-12-24,2615.23,rice,nagpur
2025-12-25,2756.91,rice,nagpur
2025-12-26,2725.49,rice,nagpur
2025-12-27,2806.44,rice,nagpur
2025-12-28,2756.57,rice,nagpur
2025-12-29,2849.19,rice,nagpur
2025-12-30,2831.47,rice,nagpur
2025-12-31,2906.28,rice,nagpur
2026-01-01,2822.77,rice,nagpur
2026-01-02,2767.81,rice,nagpur
2026-01-03,2779.22,rice,nagpur
2026-01-04,2697.31,rice,nagpur
2026-01-05,2768.63,rice,nagpur
2026-01-06,2751.42,rice,nagpur
2026-01-07,2826.24,rice,nagpur
2026-01-08,2627.64,rice,nagpur
2026-01-09,2619.65,rice,nagpur
2026-01-10,2577.52,rice,nagpur
2026-01-11,2598.94,rice,nagpur
2026-01-12,2590.54,rice,nagpur
2026-01-13,2553.75,rice,nagpur
2026-01-14,2608.94,rice,nagpur
2026-01-15,2513.36,rice,nagpur
2026-01-16,2605.25,rice,nagpur
2026-01-17,2589.7,rice,nagpur
2026-01-18,2573.36,rice,nagpur
2026-01-19,2574.83,rice,nagpur
2026-01-20,2747.05,rice,nagpur
2026-01-21,2592.34,rice,nagpur
2026-01-22,2678.5,rice,nagpur
2026-01-23,2645.65,rice,nagpur
2026-01-24,2808.7,rice,nagpur
2026-01-25,2780.49,rice,nagpur
2026-01-26,2712.26,rice,nagpur
2026-01-27,2791.35,rice,nagpur
2026-01-28,2785.97,rice,nagpur
2026-01-29,2746.58,rice,nagpur
2026-01-30,2814.2,rice,nagpur
2026-01-31,2785.75,rice,nagpur
2026-02-01,2762.59,rice,nagpur
2026-02-02,2729.87,rice,nagpur
2026-02-03,2733.07,rice,nagpur
2026-02-04,2695.8,rice,nagpur
2026-02-05,2657.91,rice,nagpur
2026-02-06,2589.68,rice,nagpur
2026-02-07,2688.33,rice,nagpur
2026-02-08,2508.8,rice,nagpur
2026-02-09,2563.78,rice,nagpur
2026-02-10,2499.65,rice,nagpur
2026-02-11,2595.23,rice,nagpur
2026-02-12,2434.86,rice,nagpur
2026-02-13,2435.6,rice,nagpur
2026-02-14,2419.8,rice,nagpur
2026-02-15,2493.67,rice,nagpur
2026-02-16,2408.49,rice,nagpur
2026-02-17,2470.72,rice,nagpur
2026-02-18,2395.89,rice,nagpur
2026-02-19,2548.05,rice,nagpur
2026-02-20,2530.17,rice,nagpur
2023-09-05,2413.16,wheat,patna
2023-09-06,2585.53,wheat,patna
2023-09-07,2483.54,wheat,patna
2023-09-08,2626.62,wheat,patna
2023-09-09,2568.21,wheat,patna
2023-09-10,2714.61,wheat,patna
2023-09-11,2682.58,wheat,patna
2023-09-12,2595.34,wheat,patna
2023-09-13,2604.1,wheat,patna
2023-09-14,2685.95,wheat,patna
2023-09-15,2630.91,wheat,patna
2023-09-16,2623.79,wheat,patna
2023-09-17,2686.61,wheat,patna
2023-09-18,2555.63,wheat,patna
2023-09-19,2579.68,wheat,patna
2023-09-20,2603.83,wheat,patna
2023-09-21,2572.46,wheat,patna
2023-09-22,2496.99,wheat,patna
2023-09-23,2469.98,wheat,patna
2023-09-24,2373.66,wheat,patna
2023-09-25,2398.83,wheat,patna
2023-09-26,2466.96,wheat,patna
2023-09-27,2439.77,wheat,patna
2023-09-28,2455.02,wheat,patna
2023-09-29,2517.22,wheat,patna
2023-09-30,2409.3,wheat,patna
2023-10-01,2481.06,wheat,patna
2023-10-02,2528.06,wheat,patna
2023-10-03,2505.91,wheat,patna
2023-10-04,2652.6,wheat,patna
2023-10-05,2654.23,wheat,patna
2023-10-06,2650.57,wheat,patna
2023-10-07,2762.44,wheat,patna
2023-10-08,2608.12,wheat,patna
2023-10-09,2713.57,wheat,patna
2023-10-10,2753.32,wheat,patna
2023-10-11,2697.1,wheat,patna
2023-10-12,2772.72,wheat,patna
2023-10-13,2698.42,wheat,patna
2023-10-14,2794.68,wheat,patna
2023-10-15,2806.85,wheat,patna
2023-10-16,2750.66,wheat,patna
2023-10-17,2616.54,wheat,patna
2023-10-18,2644.64,wheat,patna
2023-10-19,2705.9,wheat,patna
2023-10-20,2651.81,wheat,patna
2023-10-21,2478.23,wheat,patna
2023-10-22,2671.66,wheat,patna
2023-10-23,2589.99,wheat,patna
2023-10-24,2519.89,wheat,patna
2023-10-25,2606.3,wheat,patna
2023-10-26,2505.83,wheat,patna
2023-10-27,2502.11,wheat,patna
2023-10-28,2562.16,wheat,patna
2023-10-29,2648.49,wheat,patna
2023-10-30,2653.27,wheat,patna
2023-10-31,2602.07,wheat,patna
2023-11-01,2630.2,wheat,patna
2023-11-02,2674.08,wheat,patna
2023-11-03,2589.45,wheat,patna
2023-11-04,2723.18,wheat,patna
2023-11-05,2676.5,wheat,patna
2023-11-06,2762.27,wheat,patna
2023-11-07,2757.76,wheat,patna
2023-11-08,2819.97,wheat,patna
2023-11-09,2816.76,wheat,patna
2023-11-10,2654.12,wheat,patna
2023-11-11,2840.4,wheat,patna
2023-11-12,2867.6,wheat,patna
2023-11-13,2852.82,wheat,patna
2023-11-14,2813.21,wheat,patna
2023-11-15,2894.75,wheat,patna
2023-11-16,2802.86,wheat,patna
2023-11-17,2787.71,wheat,patna
2023-11-18,2796.62,wheat,patna
2023-11-19,2733.42,wheat,patna
2023-11-20,2638.33,wheat,patna
2023-11-21,2528.98,wheat,patna
2023-11-22,2614.47,wheat,patna
2023-11-23,2663.46,wheat,patna
2023-11-24,2587.26,wheat,patna
2023-11-25,2640.67,wheat,patna
2023-11-26,2600.06,wheat,patna
2023-11-27,2663.59,wheat,patna
2023-11-28,2582.97,wheat,patna
2023-11-29,2636.73,wheat,patna
2023-11-30,2655.5,wheat,patna
2023-12-01,2731.09,wheat,patna
2023-12-02,2578.75,wheat,patna
2023-12-03,2673.76,wheat,patna
2023-12-04,2773.12,wheat,patna
2023-12-05,2838.9,wheat,patna
2023-12-06,2793.26,wheat,patna
2023-12-07,2787.77,wheat,patna
2023-12-08,2865.93,wheat,patna
2023-12-09,2888.2,wheat,patna
2023-12-10,2831.79,wheat,patna
2023-12-11,2875.43,wheat,patna
2023-12-12,2922.17,wheat,patna
2023-12-13,2955.49,wheat,patna
2023-12-14,2881.16,wheat,patna
2023-12-15,2826.58,wheat,patna
2023-12-16,2800.72,wheat,patna
2023-12-17,2810.51,wheat,patna
2023-12-18,2747.27,wheat,patna
2023-12-19,2736.6,wheat,patna
2023-12-20,2640.48,wheat,patna
2023-12-21,2743.61,wheat,patna
2023-12-22,2585.42,wheat,patna
2023-12-23,2603.51,wheat,patna
2023-12-24,2615.96,wheat,patna
2023-12-25,2708.27,wheat,patna
2023-12-26,2569.04,wheat,patna
2023-12-27,2554.78,wheat,patna
2023-12-28,2565.83,wheat,patna
2023-12-29,2697.42,wheat,patna
2023-12-30,2466.43,wheat,patna
2023-12-31,2585.06,wheat,patna
2024-01-01,2812.81,wheat,patna
2024-01-02,2719.73,wheat,patna
2024-01-03,2652.17,wheat,patna
2024-01-04,2736.41,wheat,patna
2024-01-05,2766.91,wheat,patna
2024-01-06,2831.86,wheat,patna
2024-01-07,2905.23,wheat,patna
2024-01-08,2839.89,wheat,patna
2024-01-09,2798.32,wheat,patna
2024-01-10,2875.34,wheat,patna
2024-01-11,2791.98,wheat,patna
2024-01-12,2766.19,wheat,patna
2024-01-13,2713.42,wheat,patna
2024-01-14,2706.35,wheat,patna
2024-01-15,2721.09,wheat,patna
2024-01-16,2680.18,wheat,patna
2024-01-17,2734.4,wheat,patna
2024-01-18,2622.19,wheat,patna
2024-01-19,2486.21,wheat,patna
2024-01-20,2573.78,wheat,patna
2024-01-21,2579.59,wheat,patna
2024-01-22,2549.9,wheat,patna
2024-01-23,2648.6,wheat,patna
2024-01-24,2518.0,wheat,patna
2024-01-25,2592.27,wheat,patna
2024-01-26,2540.47,wheat,patna
2024-01-27,2542.49,wheat,patna
2024-01-28,2507.55,wheat,patna
2024-01-29,2563.82,wheat,patna
2024-01-30,2542.71,wheat,patna
2024-01-31,2615.19,wheat,patna
2024-02-01,2616.18,wheat,patna
2024-02-02,2601.69,wheat,patna
2024-02-03,2732.65,wheat,patna
2024-02-04,2724.8,wheat,patna
2024-02-05,2697.57,wheat,patna
2024-02-06,2747.74,wheat,patna
2024-02-07,2748.4,wheat,patna
2024-02-08,2713.62,wheat,patna
2024-02-09,2768.12,wheat,patna
2024-02-10,2727.3,wheat,patna
2024-02-11,2701.03,wheat,patna
2024-02-12,2649.87,wheat,patna
2024-02-13,2700.58,wheat,patna
2024-02-14,2728.42,wheat,patna
2024-02-15,2632.6,wheat,patna
2024-02-16,2780.69,wheat,patna
2024-02-17,2660.81,wheat,patna
2024-02-18,2653.86,wheat,patna
2024-02-19,2597.05,wheat,patna
2024-02-20,2628.7,wheat,patna
2024-02-21,2460.32,wheat,patna
2024-02-22,2343.78,wheat,patna
2024-02-23,2446.01,wheat,patna
2024-02-24,2492.57,wheat,patna
2024-02-25,2467.16,wheat,patna
2024-02-26,2476.57,wheat,patna
2024-02-27,2542.07,wheat,patna
2024-02-28,2503.34,wheat,patna
2024-02-29,2543.39,wheat,patna
2024-03-01,2468.23,wheat,patna
2024-03-02,2482.42,wheat,patna
2024-03-03,2655.38,wheat,patna
2024-03-04,2596.09,wheat,patna
2024-03-05,2579.02,wheat,patna
2024-03-06,2599.56,wheat,patna
2024-03-07,2615.14,wheat,patna
2024-03-08,2624.74,wheat,patna
2024-03-09,2601.12,wheat,patna
2024-03-10,2591.74,wheat,patna
2024-03-11,2660.46,wheat,patna
2024-03-12,2629.84,wheat,patna
2024-03-13,2709.23,wheat,patna
2024-03-14,2645.42,wheat,patna
2024-03-15,2620.64,wheat,patna
2024-03-16,2538.6,wheat,patna
2024-03-17,2543.94,wheat,patna
2024-03-18,2540.4,wheat,patna
2024-03-19,2529.9,wheat,patna
2024-03-20,2456.51,wheat,patna
2024-03-21,2494.51,wheat,patna
2024-03-22,2412.43,wheat,patna
2024-03-23,2436.68,wheat,patna
2024-03-24,2352.15,wheat,patna
2024-03-25,2270.84,wheat,patna
2024-03-26,2382.4,wheat,patna
2024-03-27,2410.31,wheat,patna
2024-03-28,2410.27,wheat,patna
2024-03-29,2414.99,wheat,patna
2024-03-30,2389.99,wheat,patna
2024-03-31,2385.55,wheat,patna
2024-04-01,2483.36,wheat,patna
2024-04-02,2500.77,wheat,patna
2024-04-03,2470.8,wheat,patna
2024-04-04,2585.84,wheat,patna
2024-04-05,2497.16,wheat,patna
2024-04-06,2531.2,wheat,patna
2024-04-07,2666.69,wheat,patna
2024-04-08,2632.96,wheat,patna
2024-04-09,2568.63,wheat,patna
2024-04-10,2601.64,wheat,patna
2024-04-11,2586.24,wheat,patna
2024-04-12,2413.25,wheat,patna
2024-04-13,2496.05,wheat,patna
2024-04-14,2520.56,wheat,patna
2024-04-15,2477.9,wheat,patna
2024-04-16,2482.99,wheat,patna
2024-04-17,2502.26,wheat,patna
2024-04-18,2393.23,wheat,patna
2024-04-19,2324.75,wheat,patna
2024-04-20,2375.14,wheat,patna
2024-04-21,2317.04,wheat,patna
2024-04-22,2308.42,wheat,patna
2024-04-23,2287.92,wheat,patna
2024-04-24,2419.68,wheat,patna
2024-04-25,2171.25,wheat,patna
2024-04-26,2276.93,wheat,patna
2024-04-27,2307.33,wheat,patna
2024-04-28,2278.79,wheat,patna
2024-04-29,2389.73,wheat,patna
2024-04-30,2406.85,wheat,patna
2024-05-01,2383.72,wheat,patna
2024-05-02,2396.93,wheat,patna
2024-05-03,2431.17,wheat,patna
2024-05-04,2455.95,wheat,patna
2024-05-05,2479.52,wheat,patna
2024-05-06,2492.33,wheat,patna
2024-05-07,2531.22,wheat,patna
2024-05-08,2568.55,wheat,patna
2024-05-09,2463.91,wheat,patna
2024-05-10,2472.63,wheat,patna
2024-05-11,2427.5,wheat,patna
2024-05-12,2559.22,wheat,patna
2024-05-13,2508.37,wheat,patna
2024-05-14,2501.26,wheat,patna
2024-05-15,2370.43,wheat,patna
2024-05-16,2520.55,wheat,patna
2024-05-17,2361.09,wheat,patna
2024-05-18,2376.09,wheat,patna
2024-05-19,2387.32,wheat,patna
2024-05-20,2261.91,wheat,patna
2024-05-21,2265.41,wheat,patna
2024-05-22,2288.85,wheat,patna
2024-05-23,2424.67,wheat,patna
2024-05-24,2278.05,wheat,patna
2024-05-25,2349.53,wheat,patna
2024-05-26,2332.89,wheat,patna
2024-05-27,2297.67,wheat,patna
2024-05-28,2238.86,wheat,patna
2024-05-29,2371.67,wheat,patna
2024-05-30,2254.51,wheat,patna
2024-05-31,2450.84,wheat,patna
2024-06-01,2400.92,wheat,patna
2024-06-02,2271.34,wheat,patna
2024-06-03,2424.44,wheat,patna
2024-06-04,2502.95,wheat,patna
2024-06-05,2474.47,wheat,patna
2024-06-06,2543.2,wheat,patna
2024-06-07,2468.64,wheat,patna
2024-06-08,2449.72,wheat,patna
2024-06-09,2518.19,wheat,patna
2024-06-10,2518.84,wheat,patna
2024-06-11,2487.58,wheat,patna
2024-06-12,2559.02,wheat,patna
2024-06-13,2425.36,wheat,patna
2024-06-14,2466.68,wheat,patna
2024-06-15,2428.27,wheat,patna
2024-06-16,2312.87,wheat,patna
2024-06-17,2299.96,wheat,patna
2024-06-18,2348.41,wheat,patna
2024-06-19,2434.34,wheat,patna
2024-06-20,2338.25,wheat,patna
2024-06-21,2196.78,wheat,patna
2024-06-22,2110.89,wheat,patna
2024-06-23,2318.02,wheat,patna
2024-06-24,2273.85,wheat,patna
2024-06-25,2349.06,wheat,patna
2024-06-26,2250.46,wheat,patna
2024-06-27,2335.74,wheat,patna
2024-06-28,2384.88,wheat,patna
2024-06-29,2338.99,wheat,patna
2024-06-30,2367.78,wheat,patna
2024-07-01,2421.46,wheat,patna
2024-07-02,2478.83,wheat,patna
2024-07-03,2475.97,wheat,patna
2024-07-04,2555.85,wheat,patna
2024-07-05,2499.11,wheat,patna
2024-07-06,2469.52,wheat,patna
2024-07-07,2664.51,wheat,patna
2024-07-08,2530.36,wheat,patna
2024-07-09,2534.59,wheat,patna
2024-07-10,2558.87,wheat,patna
2024-07-11,2557.47,wheat,patna
2024-07-12,2518.92,wheat,patna
2024-07-13,2521.46,wheat,patna
2024-07-14,2499.18,wheat,patna
2024-07-15,2487.66,wheat,patna
2024-07-16,2323.93,wheat,patna
2024-07-17,2532.63,wheat,patna
2024-07-18,2397.89,wheat,patna
2024-07-19,2417.09,wheat,patna
2024-07-20,2291.91,wheat,patna
2024-07-21,2328.62,wheat,patna
2024-07-22,2309.32,wheat,patna
2024-07-23,2424.36,wheat,patna
2024-07-24,2314.22,wheat,patna
2024-07-25,2396.73,wheat,patna
2024-07-26,2333.31,wheat,patna
2024-07-27,2363.19,wheat,patna
2024-07-28,2397.84,wheat,patna
2024-07-29,2508.59,wheat,patna
2024-07-30,2363.02,wheat,patna
2024-07-31,2424.8,wheat,patna
2024-08-01,2420.29,wheat,patna
2024-08-02,2496.66,wheat,patna
2024-08-03,2538.64,wheat,patna
2024-08-04,2517.98,wheat,patna
2024-08-05,2585.7,wheat,patna
2024-08-06,2529.68,wheat,patna
2024-08-07,2593.54,wheat,patna
2024-08-08,2718.97,wheat,patna
2024-08-09,2672.93,wheat,patna
2024-08-10,2653.46,wheat,patna
2024-08-11,2575.51,wheat,patna
2024-08-12,2529.49,wheat,patna
2024-08-13,2531.33,wheat,patna
2024-08-14,2569.32,wheat,patna
2024-08-15,2596.0,wheat,patna
2024-08-16,2574.45,wheat,patna
2024-08-17,2537.27,wheat,patna
2024-08-18,2442.13,wheat,patna
2024-08-19,2467.5,wheat,patna
2024-08-20,2436.17,wheat,patna
2024-08-21,2435.41,wheat,patna
2024-08-22,2556.57,wheat,patna
2024-08-23,2351.33,wheat,patna
2024-08-24,2444.71,wheat,patna
2024-08-25,2539.05,wheat,patna
2024-08-26,2411.51,wheat,patna
2024-08-27,2480.68,wheat,patna
2024-08-28,2514.29,wheat,patna
2024-08-29,2560.72,wheat,patna
2024-08-30,2516.03,wheat,patna
2024-08-31,2667.36,wheat,patna
2024-09-01,2700.9,wheat,patna
2024-09-02,2719.54,wheat,patna
2024-09-03,2667.7,wheat,patna
2024-09-04,2740.09,wheat,patna
2024-09-05,2700.71,wheat,patna
2024-09-06,2741.33,wheat,patna
2024-09-07,2881.85,wheat,patna
2024-09-08,2766.81,wheat,patna
2024-09-09,2688.96,wheat,patna
2024-09-10,2752.0,wheat,patna
2024-09-11,2651.3,wheat,patna
2024-09-12,2639.94,wheat,patna
2024-09-13,2626.53,wheat,patna
2024-09-14,2636.07,wheat,patna
2024-09-15,2688.75,wheat,patna
2024-09-16,2646.91,wheat,patna
2024-09-17,2624.04,wheat,patna
2024-09-18,2518.33,wheat,patna
2024-09-19,2536.72,wheat,patna
2024-09-20,2574.06,wheat,patna
2024-09-21,2522.55,wheat,patna
2024-09-22,2545.44,wheat,patna
2024-09-23,2594.29,wheat,patna
2024-09-24,2565.49,wheat,patna
2024-09-25,2616.66,wheat,patna
2024-09-26,2715.58,wheat,patna
2024-09-27,2645.6,wheat,patna
2024-09-28,2749.28,wheat,patna
2024-09-29,2745.7,wheat,patna
2024-09-30,2664.74,wheat,patna
2024-10-01,2714.1,wheat,patna
2024-10-02,2755.82,wheat,patna
2024-10-03,2778.24,wheat,patna
2024-10-04,2839.62,wheat,patna
2024-10-05,2892.78,wheat,patna
2024-10-06,2936.95,wheat,patna
2024-10-07,2888.14,wheat,patna
2024-10-08,2844.26,wheat,patna
2024-10-09,2746.4,wheat,patna
2024-10-10,2852.0,wheat,patna
2024-10-11,2832.47,wheat,patna
2024-10-12,2820.68,wheat,patna
2024-10-13,2903.68,wheat,patna
2024-10-14,2832.07,wheat,patna
2024-10-15,2782.98,wheat,patna
2024-10-16,2663.99,wheat,patna
2024-10-17,2668.06,wheat,patna
2024-10-18,2673.74,wheat,patna
2024-10-19,2623.16,wheat,patna
2024-10-20,2685.07,wheat,patna
2024-10-21,2674.27,wheat,patna
2024-10-22,2597.49,wheat,patna
2024-10-23,2731.48,wheat,patna
2024-10-24,2684.95,wheat,patna
2024-10-25,2602.78,wheat,patna
2024-10-26,2717.77,wheat,patna
2024-10-27,2762.08,wheat,patna
2024-10-28,2828.4,wheat,patna
2024-10-29,2785.75,wheat,patna
2024-10-30,2879.21,wheat,patna
2024-10-31,2872.1,wheat,patna
2024-11-01,2815.26,wheat,patna
2024-11-02,2832.14,wheat,patna
2024-11-03,2989.83,wheat,patna
2024-11-04,3007.01,wheat,patna
2024-11-05,2966.68,wheat,patna
2024-11-06,3033.17,wheat,patna
2024-11-07,3005.3,wheat,patna
2024-11-08,2975.61,wheat,patna
2024-11-09,2873.74,wheat,patna
2024-11-10,3000.67,wheat,patna
2024-11-11,2913.12,wheat,patna
2024-11-12,2838.22,wheat,patna
2024-11-13,2797.26,wheat,patna
2024-11-14,2822.67,wheat,patna
2024-11-15,2692.29,wheat,patna
2024-11-16,2800.58,wheat,patna
